reportingrailroadcode,reportingrailroadname,report_year,incidentnumber,accidentyear,accidentmonth,maintenancerailroadcode,maintenancerailroadname,maintenanceaccidentnumber,maintenanceaccidentyear,maintenanceaccidentmonth,day,date,time,accident_type_code,accidenttype,hazmatcars,hazmatcarsdamaged,hazmatreleasedcars,personsevacuated,divisioncode,division,station,milepost,statecode,stateabbr,statename,countycode,countyname,district,temperature,visibilitycode,visibility,weather_condition_code,weathercondition,track_type_code,tracktype,trackname,trackclass,train_direction_code,traindirection,equipment_type_code,equipmenttype,equipmentattended,trainnumber,trainspeed,recordedestimatedspeed,maximumspeed,grosstonnage,method_of_operation_code,firstcarinitials,firstcarnumber,firstcarposition,firstcarloaded,causingcarinitials,causingcarnumber,causingcarposition,causingcarloaded,passengerstransported,headendlocomotives,midtrainmanuallocomotives,midtrainremotelocomotives,rearendmanuallocomotives,rearendremotelocomotives,derailedheadendlocomotives,derailedmidtrainmanuallo,derailedmidtrainremotelo,derailedrearendmanualloc,derailedrearendremoteloc,loadedfreightcars,loadedpassengercars,emptyfreightcars,emptypassengercars,cabooses,derailedloadedfreightcars,derailedloadedpassengercars,derailedemptyfreightcars,derailedemptypassengercars,derailedcabooses,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,primaryaccidentcause,accidentcausecode,accidentcause,engineersonduty,conductorsonduty,brakemenonduty,hoursengineersonduty,minutesengineersonduty,hoursconductorsonduty,minutesconductorsonduty,railroademployeeskilled,railroademployeesinjured,passengerskilled,passengersinjured,otherskilled,othersinjured,personskilledforreportin,personsinjuredforreporti,totalpersonskilled,totalpersonsinjured,totalkilledform54,totalinjuredform54,narrative,jointtracktype,jointtrackclass,classcode,class,jointcd,incidentkey,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_company_code,reporting_parent_railroad_company_name,reporting_railroad_holding_company,maintenance_railroad_company_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_company_code,maintenance_parent_railroad_company_name,maintenance_railroad_holding_company,trackdensity,firemenonduty,gxid,contributingaccidentcausecode,contributingaccidentcause,subdivision,signalization_code,signalization,methodofoperation,adjunct_1,adjunctcode1,remote_control_locomotive_code,remotecontrollocomotive,specialstudy1,latitude,longitude,adjunct_2,adjunctcode2,positivealcoholtests,positivedrugtests,specialstudy2,adjunct_3,adjunctcode3,otherrailroadcode,otherrailroadname,otheraccidentnumber,accidentyearother,accidentmonthother,other_railroad_company_grouping,other_railroad_class,other_railroad_smt_grouping,other_parent_railroad_company_code,other_parent_railroad_company_name,other_railroad_holding_company
LI,Long Island Rail Road,1990,EQ900902,90,09,LI,Long Island Rail Road,EQ900902,90,09,21,1990-09-21,6:03 AM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,37,36,NY,NEW YORK,103,SUFFOLK,1,68.0,1,Dawn,2,Cloudy,2,Yard,BABYLON LEAD TRACK,1,4,West,2,Passenger Train - Pulling,No,I107,5,Estimated,5,0.0,N,LI,009620,10,No,,,,,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,80640.0,1427.0,82067.0,H702,Switch improperly lined,H702,Switch improperly lined,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EQUIPMENT FOR TRAIN 107 WAS LAYED UP WITH 10TH CAR (9620) FOULING SWITCH IN YARD. WHEN IT WAS PULLEDWEST, CAR 9620 DERAILED AND STRUCK CAR 9192, 10TH CAR ON TRAIN 109, WHICH WAS ON ADJACENT TRACK.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Yard,1,3L,3L,3,LIEQ900902199009,LIEQ900902199009,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1990,EQ900701,90,07,LI,Long Island Rail Road,EQ900701,90,07,02,1990-07-02,7:50 AM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,76.0,1,Dawn,1,Clear,2,Yard,#7 HEMPSTEAD YARD,1,4,West,2,Passenger Train - Pulling,Yes,721,5,Estimated,5,0.0,N,LI,009100,1,No,,,,,No,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,9268.0,0.0,9268.0,H401,Failure to stop train in clear,H401,Failure to stop train in clear,1,1,0,0,39,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CONDUCTOR OF TRAIN LI 721 MOVING WEST FOR DRILL MOVE FAILED TO PROPERLY CONTROL TRAIN, CAUSING IT TOSTRIKE BUMPING BLOCK AND DERAIL F-END WHEELS ON CAR 9100.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Yard,1,3L,3L,1,LIEQ900701199007,LIEQ900701199007,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1990,EQ900601,90,06,LI,Long Island Rail Road,EQ900601,90,06,08,1990-06-08,9:20 PM,12,Other impacts,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,37.3,36,NY,NEW YORK,103,SUFFOLK,1,70.0,4,Dark,1,Clear,2,Yard,#10 YARD TRACK,1,4,West,6,Cut of cars,No,,0,,5,0.0,N,LI,009825,,No,,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11100.0,0.0,21662.0,H099,"Use of brakes, other (Provide detailed description in narrative)",H099,"Use of brakes, other (Provide detailed description in narrative)",0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUT OF CARS (LI 9825-26) ROLLED OUT FROM LAYED-UP POSITION INTO EQUIPMENT FOR TRAIN 176 MOVING EASTBOUND INTO YARD.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,3L,3L,1,LIEQ900601199006,LIEQ900601199006,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1990,EQ900601,90,06,LI,Long Island Rail Road,EQ900601,90,06,08,1990-06-08,9:20 PM,12,Other impacts,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BABYLON,37.3,36,NY,NEW YORK,103,SUFFOLK,1,70.0,4,Dark,1,Clear,2,Yard,#10 YARD TRACK,1,3,East,2,Passenger Train - Pulling,Yes,1176,5,Estimated,5,0.0,N,LI,009592,1,No,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10562.0,0.0,21662.0,H099,"Use of brakes, other (Provide detailed description in narrative)",H099,"Use of brakes, other (Provide detailed description in narrative)",1,1,0,7,6,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EQUIPMENT FOR TRAIN 176, HEADING EASTBOUND INTO BABYLON YARD, WAS STRUCK BY A CUT OF CARS WHICH HADBEEN LAYED-UP IN YARD. HANDBRAKES ON CUT OF CARS HAD BEEN RELEASED BY UNKNOWN PARTIES.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Yard,1,3L,3L,3,LIEQ900601199006,LIEQ900601199006,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1990,EQ900302,90,03,LI,Long Island Rail Road,EQ900302,90,03,10,1990-03-10,3:56 AM,12,Other impacts,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,MONTAUK,115.8,36,NY,NEW YORK,103,SUFFOLK,1,48.0,4,Dark,2,Cloudy,1,Main,#1 MONTAUK,,3,East,2,Passenger Train - Pulling,Yes,4000,7,Estimated,7,0.0,I,LI,000254,1,No,,,,,Yes,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8599.0,4000.0,12599.0,H999,Other train operation/human factors (Provide detailed description in narrative),H999,Other train operation/human factors (Provide detailed description in narrative),1,1,0,3,53,3,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ENGINEER OF LI TRAIN 4000 FAILED TO CONTROL SPEED OF TRAIN AS HE WAS ARRIVING AT MONTAUK AND OVERSHOT STATION, RUNNING OUT OF TRACK.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Main,0,3L,3L,1,LIEQ900302199003,LIEQ900302199003,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1990,EQ900301,90,03,LI,Long Island Rail Road,EQ900301,90,03,13,1990-03-13,7:55 PM,12,Other impacts,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,NEW HYDE PARK,16.2,36,NY,NEW YORK,59,NASSAU,1,72.0,4,Dark,1,Clear,1,Main,#2 MAINLINE,4,3,East,2,Passenger Train - Pulling,Yes,1682,70,Estimated,70,0.0,I,LI,009546,1,Yes,,,,,Yes,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400.0,821.0,11221.0,M501,Interference (other than vandalism) with railroad operations by nonrailroad employee,M501,Interference (other than vandalism) with railroad operations by nonrailroad employee,1,1,0,4,54,4,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIRR TRAIN 1682 STRUCK SUICIDE VICTIM WHICH CAUSED EXTERIOR DOOR ON HEAD CAR 9546 TO SPRING OPEN ONIMPACT CAUSING DAMAGE TO INTERIOR AND EXTERIOR OF TRAIN.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIEQ900301199003,LIEQ900301199003,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1990,GR900102,90,01,LI,Long Island Rail Road,GR900102,90,01,16,1990-01-16,7:55 AM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,MINEOLA,18.5,36,NY,NEW YORK,59,NASSAU,1,53.0,2,Day,2,Cloudy,1,Main,#2 MAIN LINE,4,4,West,2,Passenger Train - Pulling,Yes,2019,70,Estimated,70,0.0,I,LI,009263,1,Yes,,,,,Yes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21991.0,8474.0,30465.0,M399,Other causes (Provide detailed description in narrative),M399,Other causes (Provide detailed description in narrative),1,1,1,3,18,3,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,OPERATOR OF AUTO WENT AROUND LOWERED GATES INTO PATH OF TRAIN.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIGR900102199001,LIGR900102199001,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338144S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,GR891203,89,12,LI,Long Island Rail Road,GR891203,89,12,29,1989-12-29,11:44 PM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BETHPAGE,26.6,36,NY,NEW YORK,59,NASSAU,1,24.0,4,Dark,1,Clear,1,Main,#1 MAIN,4,4,West,2,Passenger Train - Pulling,Yes,2069,70,Estimated,70,0.0,I,LI,009520,2,Yes,,,,,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25894.0,25894.0,M399,Other causes (Provide detailed description in narrative),M399,Other causes (Provide detailed description in narrative),1,1,0,7,17,7,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,OPERATOR OF VEHICLE DROVE THROUGH LOWERED GATES INTO THE SIDE OF THE SECOND WEST CAR OF TRAIN 2069 CAUSING IT TO DERAIL.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIGR891203198912,LIGR891203198912,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338149B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,EQ891003,89,10,LI,Long Island Rail Road,EQ891003,89,10,22,1989-10-22,10:00 PM,03,Rear end collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HUNTINGTON,34.7,36,NY,NEW YORK,103,SUFFOLK,1,50.0,4,Dark,1,Clear,3,Siding,SOUTHSIDE EXTENSION,1,,,2,Passenger Train - Pulling,Yes,5677,0,Recorded,0,0.0,N,LI,009218,10,No,,,,,Yes,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32339.0,0.0,70707.0,M503,"Vandalism of track or track appliances, e.g., objects  placed on track, switch thrown, etc.",M503,"Vandalism of track or track appliances, e.g., objects  placed on track, switch thrown, etc.",1,1,1,4,35,4,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,UNATTENDED LAYED-UP EQUIPMENT FOR TRAIN 1623 WAS VANDALIZED; SUBSEQUENTLY IT ROLLED INTO THE REAR OFTRAIN 5677 CAUSING A TOTAL OF FIVE CARS TO DERAIL (3/TRAIN 1623; 2/TRAIN 5677NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Siding,1,3L,3L,3,LIEQ891003198910,LIEQ891003198910,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,EQ891005,89,10,LI,Long Island Rail Road,EQ891005,89,10,07,1989-10-07,2:05 AM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,GREAT NECK,13.9,36,NY,NEW YORK,59,NASSAU,1,65.0,4,Dark,1,Clear,1,Main,#1 PORT WASHINGTON,1,4,West,4,Work train,Yes,LIEX,10,Estimated,10,700.0,F,LI,000112,3,Yes,,,,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3688.0,8900.0,12588.0,E49C,"Other truck component defects, including mismatched side frames  (CAR) (Provide detailed description",E49C,"Other truck component defects, including mismatched side frames  (CAR) (Provide detailed description",1,1,0,3,5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WORK TRAIN #151 WITH TEN CARS SHOVING WEST FROM POCKET TRACK TO NO. 1 PORT WASHINGTON DERAILED ONE CAR DUE TO SHEARED TRUCK PIN.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,1,3L,3L,1,LIEQ891005198910,LIEQ891005198910,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,EQ891003,89,10,LI,Long Island Rail Road,EQ891003,89,10,22,1989-10-22,10:00 PM,03,Rear end collision,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HUNTINGTON,34.7,36,NY,NEW YORK,103,SUFFOLK,1,50.0,4,Dark,1,Clear,3,Siding,SOUTHSIDE EXTENSION,1,,,2,Passenger Train - Pulling,,LI16,0,,0,0.0,N,LI,009147,1,No,,,,,Yes,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29368.0,9000.0,70707.0,M503,"Vandalism of track or track appliances, e.g., objects  placed on track, switch thrown, etc.",M503,"Vandalism of track or track appliances, e.g., objects  placed on track, switch thrown, etc.",,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,"TRAIN 5677 WAS STANDING ON SOUTHSIDE EXTENSION TRACK WHEN UNATTENDED EQUIPMENT FOR TRAIN 1623 ROLLEDOUT AND STRUCK IT, DERAILING A TOTAL OF FIVE CARS (3/TRAIN 1623; 2/TRAIN 5677).NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone",Siding,1,3L,3L,1,LIEQ891003198910,LIEQ891003198910,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,EQ890801,89,08,LI,Long Island Rail Road,EQ890801,89,08,23,1989-08-23,3:50 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,LONG BEACH,6.9,36,NY,NEW YORK,59,NASSAU,1,85.0,2,Day,1,Clear,2,Yard,#5 YARD TRACK,1,3,East,2,Passenger Train - Pulling,Yes,LI85,5,Estimated,5,0.0,N,LI,009932,3,No,,,,,No,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,33027.0,0.0,33027.0,E66C,Damaged flange or tread (flat),E66C,Damaged flange or tread (flat),1,1,0,8,35,8,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A 45 DEGREE CUT ON FLANGE ON WHEEL B-END OF CAR 9932 CAUSE WHEEL TO RIDE OVER RAIL AND DERAIL WHILETRAVELING THROUGH 5/6 DIVIER SWITCH WHEN ENTERING #5 YARD TRACK IN LONG BEACH YARDNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Yard,1,3L,3L,1,LIEQ890801198908,LIEQ890801198908,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,EQ890701,89,07,LI,Long Island Rail Road,EQ890701,89,07,06,1989-07-06,1:40 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,BELLPORT,58.4,36,NY,NEW YORK,103,SUFFOLK,1,76.0,2,Day,2,Cloudy,1,Main,#1 MONTAUK,4,,,2,Passenger Train - Pulling,Yes,43,30,Estimated,30,0.0,O,LI,002866,6,Yes,,,,,Yes,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15955.0,5900.0,21855.0,M501,Interference (other than vandalism) with railroad operations by nonrailroad employee,M501,Interference (other than vandalism) with railroad operations by nonrailroad employee,1,1,0,6,44,6,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E/B TRAIN 72 STRUCK DEBRIS DERAILING WEST TRUCK OF FIFTH CAR 2866NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIEQ890701198907,LIEQ890701198907,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1989,EQ890702,89,07,LI,Long Island Rail Road,EQ890702,89,07,11,1989-07-11,12:09 PM,01,Derailment,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,CENTER MORICHES,66.3,36,NY,NEW YORK,103,SUFFOLK,1,80.0,2,Day,1,Clear,1,Main,#1 MONTAUK,4,3,East,4,Work train,Yes,,15,Estimated,15,700.0,O,CR,441457,9,Yes,,,,,No,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5000.0,8400.0,13400.0,E52C,Journal (plain) failure from overheating,E52C,Journal (plain) failure from overheating,1,1,1,4,9,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOURNAL BOX IN N/S OUTER AXLE SEPERATED FROM WHEEL ON NINTH CAR 441457CR ON E/B LI WORK EXTRA CAUSING CARS 441457CR TO DERAIL.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIEQ890702198907,LIEQ890702198907,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1988,EQ881203,88,12,LI,Long Island Rail Road,EQ881203,88,12,29,1988-12-29,1:28 PM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,PORT WASHINGTON,18.1,36,NY,NEW YORK,59,NASSAU,1,37.0,2,Day,1,Clear,1,Main,PORT WASH STATION TR,4,3,East,2,Passenger Train - Pulling,Yes,430,5,Estimated,5,0.0,I,LI,009892,1,No,,,,,Yes,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9969.0,9150.0,19119.0,H401,Failure to stop train in clear,H401,Failure to stop train in clear,1,1,0,6,51,6,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENGINEER OF TRAIN 430 FAILED TO CONTROL MOVEMENT OF TRAIN AS IT MOVED INTO NO.3 STATION TRACK AND STRUCK BUMPING BLOCK CAUSING FIRST CAR 9892 TO DERAIL.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,4,3L,3L,1,LIEQ881203198812,LIEQ881203198812,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1988,EQ881204,88,12,LI,Long Island Rail Road,EQ881204,88,12,21,1988-12-21,4:03 PM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,HEMPSTEAD,19.8,36,NY,NEW YORK,59,NASSAU,1,42.0,2,Day,3,Rain,1,Main,#7 STATION TRACK,3,3,East,2,Passenger Train - Pulling,Yes,754,10,Estimated,10,0.0,DI,LI,009870,1,No,,,,,No,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1301.0,4020.0,5321.0,H401,Failure to stop train in clear,H401,Failure to stop train in clear,1,1,0,1,38,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENGINEER OF TRAIN 754 FAILED TO CONTROL MOVEMENT OF TRAIN AS IT WENT FROM 8 TRACK TO 7 TRACK STRIKING BUMPING BLOCK ON TRACK 7 AND CAUSING CAR 9870 TO DERAIL.NoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNoneNone,Main,3,3L,3L,1,LIEQ881204198812,LIEQ881204198812,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
