revisiondate,reportingagencytypecode,reportingagencytype,reasoncode,reasondescription,crossingid,crossingidsuffix,reportingagencycode,reportingagencyname,statecode,statename,countycode,countyname,innearcode,innear,citycode,cityname,citydescription,street,highwayname,separatetrack,sametrack,branchname,railroadmilepostnumber,linesegment,nearesttimetablestation,timetablestation,crossingtypecode,crossingtype,crossingpurposecode,crossingpurpose,crossingpositioncode,crossingposition,numberpassengertrainperday,developmenttypecode,developmenttype,totaldaylightthrutrains,totalnighttimethrutrains,totalswitchingtrains,maximumtimetablespeed,minimumspeedrangeovercrossing,maximumspeedrangeovercrossing,numberofmaintracks,traindetectionids,traindetectionid1,traindetection1,tracksignaled,signsorsignals,numbercrossbuckassemblies,numberstopsigns,advancewarnings,advancewarning1,advancewarningtext1,pavementmarkingids,pavementmarkingid1,pavementmarking,othermutcdsigns,countroadwaygatearms,countcantileveredstructu,countcantileveredstructu_1,countmastmountedflashinglight,countflashinglightpair,highwaytrafficsignal,numberofbells,countotherflashinglights,trafficlane,highwaypaved,trackrundownstreet,crossingsurfaceids,crossingsurfaceid1,crossingsurfacedescription1,highwaynear,smallestcrossinganglecode,smallestcrossingangle,highwaysystemcode,highwaysystem,roadatcrossingcode,roadatcrossing,roadatcrossingtypecode,roadatcrossingtype,crossingonstatehighwaysystem,annualaveragedailytrafficcount,estimatedpercenttrucks,schoolbusroute,schoolbusaveragecount,reporttype,crossingclosed,reportstatus,railroadcode,class,railroadcompanygrouping,smtgrouping,parentrailroadcompanycode,parentrailroadcompanyname,holdingcompany,intersectingroadwaydistance,numberofsidingtracks,latitude,longitude,privatecrossingsigns,annualaveragedailytrafficyear,pavementmarkingid2,pavementmarking2,railroadmilepostprefix,otherflashinglightstype,railroaddivision,whistlebancode,whistleban,latlongsourcecode,latlongsource,statecontacttelephonenumber,adjacentcrossing,enssigndisplayed,nearbyhighwaytrafficsignals,crossingilluminated,railroadsubdivision,highwaytrafficsignalinte,highwaytrafficsignalinte_1,highwaytrafficsignalpree,highwaytrafficsignalpreemption,sametrackrailroad1,exemptsigns,numberothermutcdsigns1,numberothermutcodesigns2,typeoftrainserviceids,typeoftrainserviceid1,typeoftrainservice1,separatetrackrailroad1,emergencytelephonenumber,railroadcontacttelephonenumber,lowgroundclearancesigns,channeldevicemediancode,channeldevicemedian,highwayspeedlimit,highwayspeedlimittypecode,highwayspeedlimittype,rrnarrative,stnarrative,gateconfigurationcode,gateconfiguration,othermutcdsignstype1,othermutcdsignstype2,adjacentcrossingnumber,publicaccess,othermutcdsignstypetext2,othercrossingsurface,numberofyardtracks,parentrailroadcode,crossingownercode,typeoftrainserviceid2,typeoftrainservice2,lessthanonepassengertrai,hsrcorridorid,totaltransittrains,movementsperdaycode,movementsperday,trainsperyear,numberoftransittracks,numberofindistrytracks,eventrecorder,remotehealthmonitoring,countpedestriangatearms,mastmountedflashingblacklight,mastmountedflashingsidelight,nontrainactivewarningcode,nontrainactivewarning,trafficlanetypecode,trafficlanetypedescription,trainsperweek,mastmountedflashinglight,mastmountedflashinglighttype,traindetectionid2,traindetection2,typeoftrainserviceid3,typeoftrainservice3,installationdateactivewa,traindetectionid3,traindetection3,numberyieldsigns,othermutcdsignstypetext1,highwaymonitoringdevicescode,highwaymonitoringdevices,emergencyservicesroute,countadvw10_1,numberlowgroundclearancesigns,highwaytrafficpresignals,cantileveredtypestructurecode,cantileveredtypestructure,advancewarning2,advancewarningtext2,countadvw10_2,countadvw10_11,storagedistance,countadvw10_3,waysidehorn,numberothermutcdsigns3,othermutcdsignstype3,othermutcdsignstypetext3,gateconftype,gateconfigurationtype,crossingsurfaceid2,crossingsurfacedescription2,crossingsurfaceid3,crossingsurfacedescription3,blocknumber,ledenhancedsigns,pavementmarkingid3,pavementmarking3
2008-12-31,2,State,14,Change in Data,338081P,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361031710,EASTPORT,"EASTPORT City, SUFFOLK County, NEW YORK State",E MORICHES BLVD,,No,Yes,MONTAUK BR,0069.23,,SPEONK,179666,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,16.0,20.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,1330,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,2.0,40.8251580,-72.7316367,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338060W,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361034670,PATCHOGUE,"PATCHOGUE City, SUFFOLK County, NEW YORK State",DUNTON AVE,,No,Yes,MONTAUK BR,0055.97,,BROOKHAVEN,179613,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,16.0,20.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,5125,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7701503,-72.9639045,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,,,,,,,2,For Traffic Signals,1,Simultaneous,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338058V,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361034670,PATCHOGUE,"PATCHOGUE City, SUFFOLK County, NEW YORK State",SOUTH COUNTRY RD,C-36,No,Yes,MONTAUK BR,0054.58,,PATCHOGUE,179591,3,Public,1,Highway,1,At Grade,0.0,12,Residential,16.0,20.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,2,30-59,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,12072,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7663489,-72.9899439,,1987,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338028D,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030450,BAY SHORE,"BAY SHORE City, SUFFOLK County, NEW YORK State",BRENTWOOD RD,,No,Yes,MONTAUK BR,0040.98,,BAY SHORE,179572,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,29.0,19.0,1.0,65.0,5.0,65.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,15947,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7305085,-73.2358635,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338023U,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030450,BAY SHORE,"BAY SHORE City, SUFFOLK County, NEW YORK State",FOURTH AVE,,No,Yes,MONTAUK BR,0040.04,,BAY SHORE,179572,3,Public,1,Highway,1,At Grade,0.0,14,Industrial,29.0,19.0,1.0,65.0,5.0,65.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,9.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,6026,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7253372,-73.2522695,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338424U,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360593800,MINEOLA,"MINEOLA City, NASSAU County, NEW YORK State",PEDESTRIAN,,,,RONKONKOMA/MAIN,0018.55,,HICKSVILLE,179233,,,2,"Pathway,Ped.",2,RR Under,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7404428,-73.6403534,,1993,,,,,,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338420S,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360593470,MALVERNE,"MALVERNE City, NASSAU County, NEW YORK State",,,,,WEST HEMPSTEAD,0017.70,,MALVERNE,179147,,,2,"Pathway,Ped.",1,At Grade,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6764372,-73.6671854,,1970,,,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338415V,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,0,In,361032920,ISLIP,"ISLIP City, SUFFOLK County, NEW YORK State",,,,,MONTAUK BR,0043.10,,ISLIP,179583,,,2,"Pathway,Ped.",1,At Grade,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7367914,-73.1967105,,1970,,,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338398G,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360592240,GARDEN CITY,"GARDEN CITY City, NASSAU County, NEW YORK State",U.S. GOVT XING,,,,HEMPSTEAD BR,0020.43,,BETHPAGE,179215,2,Private,1,Highway,1,At Grade,0.0,14,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7314933,-73.6025544,No,1970,,,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338396T,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360592240,GARDEN CITY,"GARDEN CITY City, NASSAU County, NEW YORK State",WASHINGTON AVE,L-,No,No,HEMPSTEAD BR,0019.03,355,BETHPAGE,179215,3,Public,1,Highway,1,At Grade,0.0,12,Residential,0.0,0.0,0.0,15.0,5.0,15.0,1.0,0,0,None,No,Yes,0.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,4,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,13640,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,40.7258920,-73.6276399,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,No,No,Yes,No,,,,,,,Yes,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338367H,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360596621,WEST HEMPSTEAD,"WEST HEMPSTEAD City, NASSAU County, NEW YORK State",CHESTNUT ST,L,No,No,WEST HEMPSTEAD,0019.45,414,MALVERNE,179147,3,Public,1,Highway,1,At Grade,0.0,12,Residential,19.0,17.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,5.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,750,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6943148,-73.6465912,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338365U,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360592600,HEMPSTEAD,"HEMPSTEAD City, NASSAU County, NEW YORK State",WOODFIELD RD,C,No,No,WEST HEMPSTEAD,0018.75,416,NASSAU RTCHD,178933,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,19.0,17.0,1.0,45.0,5.0,45.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,6.0,0.0,0.0,4.0,0.0,No,2.0,0.0,2,Yes,No,16,16,Rubber,No,2,30-59,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,8970,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6852582,-73.6525661,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338363F,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360593470,MALVERNE,"MALVERNE City, NASSAU County, NEW YORK State",HEMPSTEAD AVE,C,No,No,WEST HEMPSTEAD,0017.60,418,MALVERNE,179147,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,19.0,17.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,6.0,0.0,0.0,2.0,0.0,Yes,1.0,2.0,2,Yes,No,16,16,Rubber,No,2,30-59,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,10730,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6749561,-73.6697578,,1986,2,RR Xing Symbols,,NORGTTURN,ALBANY,0,No,1,Actual,5184857045,,,,,,2,For Traffic Signals,1,Simultaneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338356V,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360551740,EAST ROCKAWAY,"EAST ROCKAWAY City, MONROE County, NEW YORK State",OCEAN AVENUE,L,No,No,LONG BEACH BR,0018.25,858,NASSAU RTCHD,178933,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,40.0,28.0,0.0,65.0,5.0,65.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,6.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,9990,13,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6432559,-73.6592386,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338354G,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360551740,EAST ROCKAWAY,"EAST ROCKAWAY City, MONROE County, NEW YORK State",ROCKLYN AVENUE,L,No,No,LONG BEACH BR,0017.70,856,NASSAU RTCHD,178933,3,Public,1,Highway,1,At Grade,0.0,12,Residential,40.0,28.0,0.0,65.0,5.0,65.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,6.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,4660,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6504085,-73.6659593,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338326D,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361033040,KINGS PARK,"KINGS PARK City, SUFFOLK County, NEW YORK State",MEADOW GLEN ROAD,,No,Yes,PT JEFFERSON BR,0042.00,,KINGS PARK,179549,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,21.0,18.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,50,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.8826457,-73.2809625,,1986,,,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338322B,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361031690,EAST NORTHPORT,"EAST NORTHPORT City, SUFFOLK County, NEW YORK State",ELWOOD ROAD,C-10,No,No,PT JEFFERSON BR,0038.93,,HUNTINGTON,179522,3,Public,1,Highway,1,At Grade,0.0,12,Residential,21.0,18.0,1.0,65.0,5.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,5.0,0.0,0.0,3.0,0.0,No,2.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,17567,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.8784512,-73.3387801,,1999,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338314J,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361032860,HUNTINGTON STATION,"HUNTINGTON STATION City, SUFFOLK County, NEW YORK State",OAKWOOD RD,C-92,No,Yes,PT JEFFERSON BR,0033.78,,HUNTINGTON,179522,3,Public,1,Highway,1,At Grade,0.0,14,Industrial,53.0,35.0,1.0,80.0,5.0,80.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,16770,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.8423035,-73.4254065,,1987,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338312V,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361032840,HUNTINGTON,"HUNTINGTON City, SUFFOLK County, NEW YORK State",EAST GATE DRIVE,,No,Yes,PT JEFFERSON BR,0031.81,,OYSTER BAY,179263,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,53.0,35.0,1.0,80.0,5.0,80.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,Yes,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,650,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.8332282,-73.4529461,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338273G,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",BOISSEAU AVE,,No,Yes,LIRR MAINLINE,0090.38,,SOUTHOLD,179675,3,Public,1,Highway,1,At Grade,0.0,12,Residential,2.0,6.0,1.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,2070,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,41.0682087,-72.4236495,,1986,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338270L,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",TUCKERS LANE,,No,Yes,LIRR MAINLINE,0089.53,,,179673,3,Public,1,Highway,1,At Grade,0.0,12,Residential,0.0,7.0,1.0,40.0,5.0,40.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,6061,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,41.0619149,-72.4375808,,1987,2,RR Xing Symbols,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,NYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338259L,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",ZUHOSKI,,,,LIRR MAINLINE,0085.04,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,41.0185920,-72.5017513,No,1970,,,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,2,State,14,Change in Data,338256R,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",W.M. WICKHAM,,,,LIRR MAINLINE,0084.43,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,41.0126031,-72.5103209,No,1970,,,,,ALBANY,0,No,1,Actual,5184857045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
