railroadcode,railroadname,year,incidentnumber,incidentyear,incidentmonth,maintenanceincicidentrai,maintenancerailroadname,maintainenanceincidentnumber,maintenanceincidentyear,maintenanceincidentmonth,gradecrossingid,date,month,day,hour,minute,ampm,time,neareststation,division,countycode,countyname,statecode,statename,highwayname,publicprivatecode,publicprivate,highwayusercode,highwayuser,estimatedvehiclespeed,highwayuserpositioncode,highwayuserposition,equipmentinvolvedcode,equipmentinvolved,railroadcarunitposition,equipmentstruckcode,equipmentstruck,hazmatinvolvementcode,hazmatinvolvement,hazmatreleasedbycode,temperature,visibilitycode,visibility,weatherconditioncode,weathercondition,equipmenttypecode,equipmenttype,tracktypecode,tracktype,trackname,trackclass,numberoflocomotiveunits,numberofcars,trainspeed,estimatedrecordedspeedcode,traindirectioncode,traindirection,crossingwarningexpandedcode1,crossingwarningexpandedcode2,crossingwarningexpandedcode3,crossing_warning_expanded_code_12,crossingwarningexpanded1,crossingwarningexpanded2,crossingwarningexpanded3,crossing_warning_expanded_12,crossingwarningcode,crossingwarning,crossingwarninglocationcode,crossingwarninglocation,warningconnectedtosignal,crossingilluminated,viewobstructioncode,viewobstruction,userskilledforreportingr,usersinjuredforreporting,vehicledamagecost,numbervehicleoccupants,employeeskilledforreport,employeesinjuredforrepor,numberpeopleontrain,form54filed,passengerskilledforrepor,passengersinjuredforrepo,narrative,totalkilledform57,totalinjuredform57,railroadtype,railroadreporting,personskilledforreportin,totalinjuredform55a,district,whistlebancode,whistleban,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_code,reporting_parent_railroad_name,reporting_railroad_holding_company,maintenance_railroad_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_code,maintenance_parent_railroad_name,maintenance_railroad_holding_company,cityname,vehicledirectioncode,vehicledirection,userstruckbysecondtraincode,highwayuseractioncode,highwayuseraction,driverpassedvehicle,driverconditioncode,drivercondition,driverinvehicle,crossingwarningexpandedcode4,crossingwarningexpanded4,userage,usergender,crossingwarningexpandedcode5,crossingwarningexpanded5,hazmatreleasedby,subdivision,roadwayconditioncode,roadwaycondition,videotaken,videoused,crossingwarningexplanationcode,crossingwarningexplanation
LI,Long Island Rail Road,1978,TS780302,78,03,LI,Long Island Rail Road,TS780302,78,03,338302P,1978-03-19T00:00:00.000,03,19,03,50,PM,3:50 PM,LOCUST VALLEY,,059,NASSAU,36,NEW YORK,BIRCH HILL ROAD,Y,Public,M,Other,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,55.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,NO 1 TRACK,4,1.0,3.0,25,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,1,Permanent structure,0.0,0.0,4500.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS780302197803,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,LOCUST VALLEY,2,South,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800205,80,02,LI,Long Island Rail Road,TS800205,80,02,338363F,1980-02-16T00:00:00.000,02,16,06,55,AM,6:55 AM,MALVERNE,,059,NASSAU,36,NEW YORK,HEMPSTEAD,Y,Public,A,Auto,15,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,35.0,1,Dawn,3,Rain,4,Work train,1,Main,SINGLE MAIN TRACK,4,2.0,1.0,30,E,4,West,1,3,5,7,Gates,Standard FLS,Hwy. traffic signals,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Yes,Yes,1,Permanent structure,0.0,0.0,2000.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800205198002,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,MALVERNE,1,North,No,1,Went around the gate,No,3,Uninjured,Yes,6,Audible,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800408,80,04,LI,Long Island Rail Road,TS800408,80,04,338360K,1980-04-15T00:00:00.000,04,15,01,47,AM,1:47 AM,ISLAND PARK,,059,NASSAU,36,NEW YORK,LONG BEACH RD,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),2,2,Rail equipment struck by highway user,4,Neither,,56.0,4,Dark,3,Rain,2,Passenger Train - Pulling,1,Main,NO 2 TRACK,4,6.0,0.0,45,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,0.0,1.0,600.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,1L,1,0.0,1.0,1,,,LITS800408198004,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,ISLAND PARK,3,East,No,1,Went around the gate,Unknown,2,Injured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800507,80,05,LI,Long Island Rail Road,TS800507,80,05,338341F,1980-05-31T00:00:00.000,05,31,01,55,AM,1:55 AM,SETAUKET,,103,SUFFOLK,36,NEW YORK,OLD PARSONAGE RD,Y,Public,A,Auto,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,58.0,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,3,2.0,6.0,30,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,0.0,0.0,400.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800507198005,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,SETAUKET,2,South,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800506,80,05,LI,Long Island Rail Road,TS800506,80,05,338028D,1980-05-16T00:00:00.000,05,16,06,26,AM,6:26 AM,BAYSHORE,,103,SUFFOLK,36,NEW YORK,BRENTWOOD,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,2,Rail equipment struck by highway user,4,Neither,,51.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,NO 1 TRACK,4,2.0,10.0,45,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,0.0,500.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800506198005,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BAYSHORE,1,North,No,3,Did not stop,Unknown,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800505,80,05,LI,Long Island Rail Road,TS800505,80,05,338139V,1980-05-21T00:00:00.000,05,21,07,33,PM,7:33 PM,NEW HYDE PARK,,059,NASSAU,36,NEW YORK,COVERT AVE,Y,Public,A,Auto,,3,Moving over crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,4,Neither,,60.0,2,Day,2,Cloudy,8,Light loco(s),1,Main,NO 1 TRACK,4,8.0,0.0,65,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,3,Opposite side of vehicle approach,Unknown,Unknown,8,Not obstructed,0.0,0.0,1000.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800505198005,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NEW HYDE PARK,2,South,No,3,Did not stop,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800609,80,06,LI,Long Island Rail Road,TS800609,80,06,338136A,1980-06-11T00:00:00.000,06,11,04,01,AM,4:01 AM,MONTAUK,,103,SUFFOLK,36,NEW YORK,DURYEA XING,Y,Public,A,Auto,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,56.0,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,1.0,8.0,20,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,4,Topography,0.0,0.0,800.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800609198006,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,EAST HAMPTON TOWNSHP,1,North,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800602,80,06,LI,Long Island Rail Road,TS800602,80,06,338321U,1980-06-11T00:00:00.000,06,11,05,56,AM,5:56 AM,GREELAWN,,103,SUFFOLK,36,NEW YORK,TAYLOR AVE,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,52.0,1,Dawn,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,2.0,7.0,40,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,700.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,1L,1,1.0,0.0,1,,,LITS800602198006,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,GREENLAWN,2,South,No,1,Went around the gate,No,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800810,80,08,LI,Long Island Rail Road,TS800810,80,08,338315R,1980-08-02T00:00:00.000,08,02,02,41,PM,2:41 PM,HUNTINGTON,,103,SUFFOLK,36,NEW YORK,11TH ST,Y,Public,A,Auto,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,90.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,8.0,0.0,35,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,1,Permanent structure,0.0,0.0,200.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800810198008,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,HUNTINGTON,2,South,No,4,Stopped on crossing,Unknown,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800809,80,08,LI,Long Island Rail Road,TS800809,80,08,338404H,1980-08-30T00:00:00.000,08,30,04,31,PM,4:31 PM,MASSAPEQUA PARK,,059,NASSAU,36,NEW YORK,PARK BLVD,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,88.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,NO 1 TRACK,4,8.0,0.0,55,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Yes,Unknown,1,Permanent structure,2.0,1.0,400.0,3.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,2.0,1.0,1L,1,2.0,1.0,1,,,LITS800809198008,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,MASSAPEQUA PARK,1,North,No,1,Went around the gate,Yes,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800801,80,08,LI,Long Island Rail Road,TS800801,80,08,338006D,1980-08-04T00:00:00.000,08,04,02,55,AM,2:55 AM,BABYLON,,103,SUFFOLK,36,NEW YORK,STRAIGHT PATH,Y,Public,A,Auto,80,3,Moving over crossing,1,Train (units pulling),3,2,Rail equipment struck by highway user,4,Neither,,75.0,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,2.0,5.0,65,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,1.0,0.0,800.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,1L,1,1.0,0.0,1,,,LITS800801198008,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NORTH LINDENHURST,1,North,No,1,Went around the gate,Unknown,1,Killed,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800907,80,09,LI,Long Island Rail Road,TS800907,80,09,338070C,1980-09-27T00:00:00.000,09,27,12,12,AM,12:12 AM,MASTIC-SHIRLEY,,103,SUFFOLK,36,NEW YORK,WILLIAM FLOYD PWY.,Y,Public,M,Other,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,50.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,2.0,5.0,30,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,0.0,0.0,4000.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS800907198009,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,MASTIC,2,South,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800906,80,09,LI,Long Island Rail Road,TS800906,80,09,338034G,1980-09-26T00:00:00.000,09,26,05,24,AM,5:24 AM,GREAT RIVER,,103,SUFFOLK,36,NEW YORK,CONNETQUOT AVENUE,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,58.0,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,NO. 1 TRACK,4,2.0,5.0,25,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,0.0,1.0,800.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,1L,1,0.0,1.0,1,,,LITS800906198009,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,GREAT RIVER,2,South,No,1,Went around the gate,No,2,Injured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800905,80,09,LI,Long Island Rail Road,TS800905,80,09,338416C,1980-09-22T00:00:00.000,09,22,11,34,AM,11:34 AM,SAYVILLE,,103,SUFFOLK,36,NEW YORK,PEDESTRIAN CROSSWALK,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,84.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,NO.1 TRACK,4,2.0,5.0,60,E,4,West,,,,12,,,,,,,0,,,,8,Not obstructed,1.0,2.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,2.0,1L,1,1.0,2.0,1,,,LITS800905198009,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,SAYVILLE,1,North,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS800901,80,09,LI,Long Island Rail Road,TS800901,80,09,338151C,1980-09-02T00:00:00.000,09,02,11,00,PM,11:00 PM,BETHPAGE,,059,NASSAU,36,NEW YORK,STEWART AVENUE,Y,Public,A,Auto,,3,Moving over crossing,4,Car(s) (moving),1,1,Rail equipment struck highway user,4,Neither,,75.0,4,Dark,2,Cloudy,4,Work train,1,Main,NO 2 TRACK,4,0.0,1.0,10,E,3,East,1,3,6,10,Gates,Standard FLS,Audible,Flagged by crew,4,Alleged no warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,1.0,500.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,1L,1,0.0,1.0,1,,,LITS800901198009,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BETHPAGE,2,South,No,3,Did not stop,No,2,Injured,Yes,7,Crossbucks,,,,,,,,,,,,
LI,Long Island Rail Road,1980,801005,80,10,LI,Long Island Rail Road,801005,80,10,338145Y,1980-10-31T00:00:00.000,10,31,02,00,AM,2:00 AM,MINEOLA,,059,NASSAU,36,NEW YORK,ROSLYN RD,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,35.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,NO 1 TRACK,4,8.0,0.0,60,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,1,Permanent structure,0.0,0.0,100.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LI801005198010,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,MINEOLA,2,South,No,1,Went around the gate,Unknown,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS801111,80,11,LI,Long Island Rail Road,TS801111,80,11,338346P,1980-11-29T00:00:00.000,11,29,03,38,AM,3:38 AM,PORT JEFFERSON,,103,SUFFOLK,36,NEW YORK,ROUTE 112,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,40.0,4,Dark,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,2,2.0,5.0,5,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,1,Permanent structure,0.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS801111198011,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,PORT JEFFERSON,2,South,No,1,Went around the gate,Unknown,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS801110,80,11,LI,Long Island Rail Road,TS801110,80,11,338173C,1980-11-18T00:00:00.000,11,18,07,02,AM,7:02 AM,CENTRAL ISLIP,,103,SUFFOLK,36,NEW YORK,LOWELL AVENUE,Y,Public,C,Truck-trailer,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,39.0,1,Dawn,2,Cloudy,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,2.0,11.0,60,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,0.0,0.0,500.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS801110198011,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,CENTRAL ISLIP,1,North,No,4,Stopped on crossing,No,3,Uninjured,Yes,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS801109,80,11,LI,Long Island Rail Road,TS801109,80,11,338006D,1980-11-08T00:00:00.000,11,08,10,39,AM,10:39 AM,BABYLON,,103,SUFFOLK,36,NEW YORK,STRAIGHT PATH,Y,Public,A,Auto,0,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,55.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,CENTRAL BRANCH,4,1.0,4.0,50,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,0.0,0.0,600.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,0.0,1L,1,0.0,0.0,1,,,LITS801109198011,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NORTH LINDENHURST,2,South,No,4,Stopped on crossing,No,3,Uninjured,No,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS801104,80,11,LI,Long Island Rail Road,TS801104,80,11,338034G,1980-11-17T00:00:00.000,11,17,07,54,AM,7:54 AM,GREAT RIVER,,103,SUFFOLK,36,NEW YORK,CONNETQUOT AVENUE,Y,Public,K,Pedestrian,0,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,27.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,NO 2 TRACK,4,2.0,6.0,60,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Unknown,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,1.0,0.0,1L,1,1.0,0.0,1,,,LITS801104198011,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,GREAT RIVER,,,,,,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,1980,TS801101,80,11,LI,Long Island Rail Road,TS801101,80,11,338005W,1980-11-02T00:00:00.000,11,02,05,57,PM,5:57 PM,BABYLON,,103,SUFFOLK,36,NEW YORK,WELLWOOD AVENUE,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,,48.0,3,Dusk,1,Clear,2,Passenger Train - Pulling,1,Main,CENTRAL BRANCH,4,1.0,5.0,65,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Unknown,Unknown,8,Not obstructed,0.0,1.0,800.0,1.0,0.0,0.0,,No,0.0,0.0,NoneNoneNoneNoneNone,0.0,1.0,1L,1,0.0,1.0,1,,,LITS801101198011,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,NORTH LINDENHURST,2,South,No,1,Went around the gate,Unknown,2,Injured,Yes,,,,,,,,,,,,,,
